Order_ID,Order_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Year,Month,YearMonth,Profit_Margin
ORD-1210,2023-07-12,Second Class,Corporate,Central,Technology,Phones,853.89,2,0.2,-31.38,2023,7,2023-07,-3.67
ORD-1211,2023-11-10,Standard Class,Home Office,West,Office Supplies,Paper,103.27,3,0.2,9.11,2023,11,2023-11,8.82
ORD-1212,2022-06-20,Second Class,Consumer,East,Technology,Accessories,535.26,6,0.0,114.95,2022,6,2022-06,21.48
ORD-1213,2023-07-30,Standard Class,Consumer,Central,Technology,Laptops,3533.86,4,0.3,-351.24,2023,7,2023-07,-9.94
ORD-1214,2023-02-05,Standard Class,Corporate,Central,Technology,Laptops,2015.2,2,0.0,224.44,2023,2,2023-02,11.14
ORD-1215,2022-06-26,Standard Class,Consumer,East,Office Supplies,Storage,179.31,2,0.2,-1.61,2022,6,2022-06,-0.9
ORD-1216,2023-04-11,Standard Class,Corporate,East,Technology,Accessories,238.01,4,0.2,18.09,2023,4,2023-04,7.6
ORD-1217,2023-12-07,Second Class,Consumer,Central,Technology,Phones,1593.19,3,0.5,-422.46,2023,12,2023-12,-26.52
ORD-1218,2021-02-19,Standard Class,Consumer,Central,Office Supplies,Binders,75.43,3,0.0,16.59,2021,2,2021-02,21.99
ORD-1219,2022-07-01,Standard Class,Corporate,West,Furniture,Chairs,1441.24,6,0.0,83.17,2022,7,2022-07,5.77
ORD-1220,2022-09-30,Standard Class,Consumer,East,Furniture,Furnishings,839.63,7,0.3,-36.26,2022,9,2022-09,-4.32
ORD-1221,2023-09-12,Standard Class,Corporate,West,Technology,Laptops,2553.77,4,0.0,287.75,2023,9,2023-09,11.27
ORD-1222,2021-07-24,Standard Class,Home Office,West,Technology,Accessories,357.96,6,0.0,68.73,2021,7,2021-07,19.2
ORD-1223,2023-12-30,Standard Class,Consumer,West,Office Supplies,Binders,212.11,7,0.1,26.07,2023,12,2023-12,12.29
ORD-1224,2023-06-15,Standard Class,Consumer,West,Office Supplies,Binders,254.43,6,0.5,-54.6,2023,6,2023-06,-21.46
ORD-1225,2023-05-03,Standard Class,Consumer,Central,Technology,Copiers,6801.51,4,0.0,1762.1,2023,5,2023-05,25.91
ORD-1226,2022-07-27,Standard Class,Corporate,West,Technology,Accessories,157.25,2,0.0,37.35,2022,7,2022-07,23.75
ORD-1227,2023-05-03,Standard Class,Consumer,East,Office Supplies,Paper,190.68,5,0.2,19.09,2023,5,2023-05,10.01
ORD-1228,2022-07-25,Standard Class,Corporate,East,Furniture,Chairs,775.4,2,0.2,-77.67,2022,7,2022-07,-10.02
ORD-1229,2021-08-02,Second Class,Consumer,East,Office Supplies,Paper,165.31,7,0.3,5.42,2021,8,2021-08,3.28
ORD-1230,2023-05-31,Second Class,Corporate,South,Technology,Phones,3423.29,7,0.0,378.68,2023,5,2023-05,11.06
ORD-1231,2022-08-24,Second Class,Consumer,West,Furniture,Bookcases,521.8,3,0.2,-53.29,2022,8,2022-08,-10.21
ORD-1232,2022-04-30,Second Class,Consumer,West,Furniture,Furnishings,413.39,5,0.0,66.87,2022,4,2022-04,16.18
ORD-1233,2023-02-14,Second Class,Corporate,South,Furniture,Furnishings,257.63,3,0.3,-20.58,2023,2,2023-02,-7.99
ORD-1234,2022-11-19,First Class,Consumer,East,Furniture,Bookcases,496.38,3,0.2,-50.6,2022,11,2022-11,-10.19
ORD-1235,2022-07-29,Same Day,Consumer,South,Technology,Accessories,555.55,5,0.1,82.27,2022,7,2022-07,14.81
ORD-1236,2021-05-11,Standard Class,Corporate,West,Office Supplies,Storage,54.04,1,0.2,-1.48,2021,5,2021-05,-2.74
ORD-1237,2022-10-08,First Class,Home Office,East,Office Supplies,Appliances,591.22,3,0.5,-163.13,2022,10,2022-10,-27.59
ORD-1238,2022-04-21,First Class,Consumer,Central,Technology,Copiers,8873.64,6,0.1,1948.28,2022,4,2022-04,21.96
ORD-1239,2021-12-04,Second Class,Home Office,West,Technology,Copiers,4066.72,2,0.0,1157.53,2021,12,2021-12,28.46
ORD-1240,2022-12-25,Second Class,Home Office,Central,Office Supplies,Paper,164.27,5,0.0,42.9,2022,12,2022-12,26.12
ORD-1241,2023-05-05,Same Day,Corporate,West,Technology,Phones,2955.54,7,0.3,-405.11,2023,5,2023-05,-13.71
ORD-1242,2022-04-05,Second Class,Consumer,East,Technology,Phones,556.31,1,0.2,-16.75,2022,4,2022-04,-3.01
ORD-1243,2023-06-07,Standard Class,Consumer,West,Office Supplies,Storage,460.01,6,0.3,-40.11,2023,6,2023-06,-8.72
ORD-1244,2022-02-28,Standard Class,Consumer,East,Office Supplies,Paper,225.57,6,0.0,61.24,2022,2,2022-02,27.15
ORD-1245,2021-06-22,First Class,Corporate,West,Office Supplies,Paper,222.45,7,0.0,57.32,2021,6,2021-06,25.77
ORD-1246,2022-11-07,Second Class,Consumer,East,Office Supplies,Appliances,139.09,1,0.0,13.65,2022,11,2022-11,9.81
ORD-1247,2021-02-10,Second Class,Consumer,West,Furniture,Bookcases,536.5,4,0.3,-100.52,2021,2,2021-02,-18.74
ORD-1248,2022-04-22,Standard Class,Consumer,East,Furniture,Furnishings,678.35,6,0.0,125.47,2022,4,2022-04,18.5
ORD-1249,2023-10-10,Standard Class,Corporate,South,Office Supplies,Storage,400.38,5,0.0,68.91,2023,10,2023-10,17.21
ORD-1250,2021-11-28,Standard Class,Consumer,West,Office Supplies,Appliances,964.05,6,0.2,-51.95,2021,11,2021-11,-5.39
ORD-1251,2022-05-20,Standard Class,Home Office,South,Furniture,Furnishings,516.48,5,0.1,40.23,2022,5,2022-05,7.79
ORD-1252,2021-12-13,Same Day,Corporate,West,Office Supplies,Storage,729.06,7,0.0,105.29,2021,12,2021-12,14.44
ORD-1253,2021-12-28,Standard Class,Consumer,South,Technology,Phones,456.9,1,0.0,58.19,2021,12,2021-12,12.74
ORD-1254,2023-09-25,Standard Class,Consumer,East,Furniture,Furnishings,63.48,1,0.0,9.66,2023,9,2023-09,15.22
ORD-1255,2022-09-10,Standard Class,Consumer,West,Furniture,Chairs,614.1,3,0.0,48.51,2022,9,2022-09,7.9
ORD-1256,2023-12-01,Standard Class,Consumer,West,Office Supplies,Binders,256.14,7,0.1,38.31,2023,12,2023-12,14.96
ORD-1257,2022-08-07,Second Class,Consumer,West,Technology,Phones,2699.6,5,0.0,293.07,2022,8,2022-08,10.86
ORD-1258,2021-06-23,First Class,Corporate,Central,Office Supplies,Paper,235.65,7,0.2,14.71,2021,6,2021-06,6.24
ORD-1259,2022-08-17,Standard Class,Consumer,South,Technology,Copiers,7062.46,5,0.0,2083.92,2022,8,2022-08,29.51
ORD-1260,2021-04-15,Standard Class,Corporate,West,Technology,Accessories,152.54,2,0.0,29.08,2021,4,2021-04,19.06
ORD-1261,2022-03-30,Standard Class,Consumer,Central,Office Supplies,Binders,127.96,3,0.0,28.12,2022,3,2022-03,21.98
ORD-1262,2023-09-13,Standard Class,Consumer,South,Office Supplies,Binders,137.57,5,0.0,26.22,2023,9,2023-09,19.06
ORD-1263,2022-02-24,First Class,Consumer,Central,Office Supplies,Appliances,362.08,3,0.0,44.07,2022,2,2022-02,12.17
ORD-1264,2023-04-27,First Class,Home Office,East,Technology,Copiers,1803.04,1,0.0,513.74,2023,4,2023-04,28.49
ORD-1265,2022-03-16,Standard Class,Consumer,East,Office Supplies,Appliances,640.88,4,0.0,79.09,2022,3,2022-03,12.34
ORD-1266,2023-10-04,Standard Class,Consumer,East,Technology,Phones,3950.74,7,0.0,379.57,2023,10,2023-10,9.61
ORD-1267,2023-04-13,Same Day,Consumer,South,Furniture,Furnishings,744.53,7,0.0,133.37,2023,4,2023-04,17.91
ORD-1268,2021-12-29,Standard Class,Consumer,West,Furniture,Bookcases,438.49,3,0.0,19.9,2021,12,2021-12,4.54
ORD-1269,2021-05-04,Standard Class,Home Office,East,Technology,Phones,2321.56,5,0.0,347.52,2021,5,2021-05,14.97
ORD-1270,2021-04-19,Standard Class,Home Office,East,Technology,Accessories,517.91,6,0.0,115.61,2021,4,2021-04,22.32
ORD-1271,2023-02-01,Standard Class,Home Office,East,Office Supplies,Storage,79.14,1,0.1,4.28,2023,2,2023-02,5.41
ORD-1272,2022-04-28,Standard Class,Corporate,South,Furniture,Chairs,1593.71,5,0.0,86.23,2022,4,2022-04,5.41
ORD-1273,2023-02-26,Second Class,Consumer,South,Office Supplies,Appliances,969.26,5,0.0,117.43,2023,2,2023-02,12.12
ORD-1274,2021-09-24,First Class,Home Office,Central,Office Supplies,Storage,483.02,6,0.3,-54.18,2021,9,2021-09,-11.22
ORD-1275,2023-10-15,Standard Class,Corporate,Central,Technology,Phones,2481.71,4,0.4,-494.42,2023,10,2023-10,-19.92
ORD-1276,2022-02-11,Standard Class,Corporate,West,Office Supplies,Paper,220.31,7,0.3,0.38,2022,2,2022-02,0.17
ORD-1277,2023-02-11,First Class,Consumer,Central,Office Supplies,Storage,718.85,7,0.0,90.97,2023,2,2023-02,12.65
ORD-1278,2022-03-19,Standard Class,Consumer,South,Furniture,Chairs,1480.22,5,0.0,126.68,2022,3,2022-03,8.56
ORD-1279,2023-06-25,First Class,Consumer,West,Furniture,Chairs,639.96,2,0.0,50.68,2023,6,2023-06,7.92
ORD-1280,2021-01-19,Standard Class,Home Office,East,Office Supplies,Paper,65.73,2,0.2,5.11,2021,1,2021-01,7.77
ORD-1281,2021-05-21,Standard Class,Corporate,West,Office Supplies,Binders,223.19,5,0.2,14.08,2021,5,2021-05,6.31
ORD-1282,2022-02-18,Standard Class,Consumer,Central,Technology,Accessories,417.88,7,0.0,82.18,2022,2,2022-02,19.67
ORD-1283,2021-12-24,Standard Class,Consumer,Central,Office Supplies,Paper,42.21,2,0.0,11.3,2021,12,2021-12,26.77
ORD-1284,2022-05-23,Second Class,Corporate,Central,Technology,Laptops,1614.07,2,0.2,9.29,2022,5,2022-05,0.58
ORD-1285,2023-07-02,First Class,Corporate,East,Office Supplies,Binders,29.87,1,0.0,5.46,2023,7,2023-07,18.28
ORD-1286,2023-10-31,Standard Class,Home Office,East,Office Supplies,Storage,341.2,4,0.0,54.92,2023,10,2023-10,16.1
ORD-1287,2023-11-20,Standard Class,Consumer,West,Office Supplies,Appliances,878.04,7,0.3,-111.3,2023,11,2023-11,-12.68
ORD-1288,2023-05-23,Second Class,Consumer,East,Technology,Laptops,3534.17,4,0.0,428.84,2023,5,2023-05,12.13
ORD-1289,2023-03-29,Standard Class,Corporate,Central,Office Supplies,Paper,26.27,1,0.4,-2.5,2023,3,2023-03,-9.52
ORD-1290,2022-03-04,First Class,Consumer,South,Office Supplies,Storage,375.68,4,0.3,-35.3,2022,3,2022-03,-9.4
ORD-1291,2022-04-16,Standard Class,Corporate,South,Furniture,Furnishings,197.14,2,0.4,-23.53,2022,4,2022-04,-11.94
ORD-1292,2023-07-18,Second Class,Corporate,Central,Technology,Phones,1423.3,4,0.1,94.85,2023,7,2023-07,6.66
ORD-1293,2023-05-21,Standard Class,Corporate,West,Furniture,Bookcases,940.37,4,0.0,6.26,2023,5,2023-05,0.67
ORD-1294,2021-07-29,Second Class,Consumer,Central,Office Supplies,Binders,223.22,5,0.3,-12.79,2021,7,2021-07,-5.73
ORD-1295,2021-06-11,Second Class,Corporate,Central,Furniture,Furnishings,71.61,1,0.1,8.19,2021,6,2021-06,11.44
ORD-1296,2023-12-25,Standard Class,Corporate,East,Office Supplies,Binders,106.36,4,0.0,22.34,2023,12,2023-12,21.0
ORD-1297,2022-07-12,First Class,Consumer,Central,Office Supplies,Binders,168.94,5,0.0,28.92,2022,7,2022-07,17.12
ORD-1298,2023-06-03,Standard Class,Corporate,West,Furniture,Chairs,1434.81,5,0.4,-371.41,2023,6,2023-06,-25.89
ORD-1299,2022-11-29,Standard Class,Consumer,Central,Technology,Copiers,5672.77,4,0.0,1680.33,2022,11,2022-11,29.62
ORD-1300,2022-10-27,Standard Class,Consumer,Central,Technology,Laptops,1095.59,1,0.0,162.71,2022,10,2022-10,14.85
ORD-1301,2022-09-15,Same Day,Corporate,East,Furniture,Chairs,601.87,3,0.3,-98.11,2022,9,2022-09,-16.3
ORD-1302,2022-05-04,First Class,Consumer,Central,Furniture,Tables,2836.02,5,0.0,-184.78,2022,5,2022-05,-6.52
ORD-1303,2022-08-31,Standard Class,Home Office,East,Technology,Laptops,3892.1,4,0.4,-799.69,2022,8,2022-08,-20.55
ORD-1304,2023-11-15,First Class,Corporate,East,Technology,Copiers,3314.17,2,0.0,1023.74,2023,11,2023-11,30.89
ORD-1305,2023-12-09,Standard Class,Corporate,East,Office Supplies,Storage,704.68,7,0.0,104.43,2023,12,2023-12,14.82
ORD-1306,2021-12-27,First Class,Corporate,South,Office Supplies,Paper,61.42,3,0.0,14.63,2021,12,2021-12,23.82
ORD-1307,2022-08-21,Standard Class,Corporate,Central,Furniture,Tables,3984.89,6,0.0,-334.85,2022,8,2022-08,-8.4
ORD-1308,2022-09-12,First Class,Consumer,West,Technology,Phones,358.15,1,0.5,-99.7,2022,9,2022-09,-27.84
ORD-1309,2022-07-14,Same Day,Consumer,East,Office Supplies,Binders,145.61,3,0.0,27.02,2022,7,2022-07,18.56
ORD-1310,2022-09-12,Standard Class,Consumer,East,Furniture,Bookcases,654.74,3,0.0,27.43,2022,9,2022-09,4.19
ORD-1311,2021-01-08,Standard Class,Corporate,East,Office Supplies,Paper,202.08,6,0.0,52.22,2021,1,2021-01,25.84
ORD-1312,2023-12-04,First Class,Corporate,Central,Technology,Copiers,2312.61,1,0.2,260.44,2023,12,2023-12,11.26
ORD-1313,2021-11-18,Standard Class,Consumer,East,Office Supplies,Binders,296.5,7,0.0,58.03,2021,11,2021-11,19.57
ORD-1314,2022-10-29,First Class,Consumer,West,Furniture,Chairs,781.36,2,0.0,59.12,2022,10,2022-10,7.57
ORD-1315,2022-12-19,Standard Class,Consumer,East,Furniture,Chairs,350.36,1,0.0,22.37,2022,12,2022-12,6.38
ORD-1316,2021-11-11,First Class,Home Office,East,Office Supplies,Paper,103.0,3,0.0,28.57,2021,11,2021-11,27.74
ORD-1317,2022-10-13,Standard Class,Home Office,West,Office Supplies,Binders,104.92,3,0.0,23.12,2022,10,2022-10,22.04
ORD-1318,2022-02-09,First Class,Home Office,West,Furniture,Bookcases,1345.96,6,0.0,40.18,2022,2,2022-02,2.99
ORD-1319,2023-07-13,Standard Class,Consumer,West,Furniture,Chairs,1259.68,6,0.0,108.9,2023,7,2023-07,8.65
ORD-1320,2023-09-21,Standard Class,Home Office,East,Furniture,Furnishings,557.9,5,0.1,44.13,2023,9,2023-09,7.91
ORD-1321,2023-05-13,First Class,Consumer,South,Furniture,Furnishings,584.65,6,0.0,108.41,2023,5,2023-05,18.54
ORD-1322,2021-07-31,Standard Class,Home Office,West,Furniture,Chairs,1107.05,3,0.0,45.91,2021,7,2021-07,4.15
ORD-1323,2021-11-02,First Class,Corporate,East,Office Supplies,Appliances,890.6,6,0.1,34.74,2021,11,2021-11,3.9
ORD-1324,2022-05-19,Standard Class,Home Office,West,Furniture,Bookcases,1053.26,6,0.0,41.77,2022,5,2022-05,3.97
ORD-1325,2021-09-11,Standard Class,Consumer,West,Furniture,Tables,577.33,1,0.0,-46.81,2021,9,2021-09,-8.11
ORD-1326,2023-01-23,Second Class,Corporate,East,Office Supplies,Storage,89.7,1,0.0,16.0,2023,1,2023-01,17.84
ORD-1327,2023-10-22,Standard Class,Corporate,East,Technology,Accessories,664.28,7,0.1,107.42,2023,10,2023-10,16.17
ORD-1328,2021-09-02,Standard Class,Consumer,West,Office Supplies,Binders,82.24,3,0.2,4.13,2021,9,2021-09,5.02
ORD-1329,2023-05-14,Standard Class,Consumer,East,Furniture,Chairs,1085.33,4,0.0,87.2,2023,5,2023-05,8.03
ORD-1330,2022-12-29,Standard Class,Home Office,West,Office Supplies,Paper,88.26,3,0.1,15.19,2022,12,2022-12,17.21
ORD-1331,2022-06-09,First Class,Corporate,East,Furniture,Chairs,1825.98,6,0.0,69.21,2022,6,2022-06,3.79
ORD-1332,2023-11-12,Standard Class,Corporate,South,Technology,Copiers,5675.73,3,0.0,1525.48,2023,11,2023-11,26.88
ORD-1333,2022-04-09,Standard Class,Home Office,South,Office Supplies,Storage,249.25,4,0.0,35.75,2022,4,2022-04,14.34
ORD-1334,2023-04-26,Second Class,Consumer,West,Furniture,Tables,2430.5,5,0.2,-614.56,2023,4,2023-04,-25.29
ORD-1335,2022-03-28,Standard Class,Consumer,East,Office Supplies,Binders,40.22,1,0.1,5.15,2022,3,2022-03,12.8
ORD-1336,2021-12-04,Same Day,Corporate,West,Furniture,Tables,4560.98,7,0.5,-2307.63,2021,12,2021-12,-50.6
ORD-1337,2022-11-12,Same Day,Corporate,East,Technology,Laptops,3747.92,5,0.0,458.24,2022,11,2022-11,12.23
ORD-1338,2021-07-27,Standard Class,Consumer,East,Technology,Accessories,144.2,2,0.1,24.24,2021,7,2021-07,16.81
ORD-1339,2022-07-07,Standard Class,Home Office,Central,Technology,Phones,3205.06,6,0.0,306.17,2022,7,2022-07,9.55
ORD-1340,2021-03-14,Standard Class,Home Office,East,Office Supplies,Paper,32.77,1,0.0,8.24,2021,3,2021-03,25.14
ORD-1341,2021-09-23,Standard Class,Home Office,West,Technology,Copiers,12251.84,5,0.1,2731.91,2021,9,2021-09,22.3
ORD-1342,2023-05-31,Standard Class,Consumer,West,Furniture,Tables,3601.16,5,0.0,-298.84,2023,5,2023-05,-8.3
ORD-1343,2021-09-19,Second Class,Corporate,South,Furniture,Chairs,1295.83,6,0.0,72.59,2021,9,2021-09,5.6
ORD-1344,2022-10-06,First Class,Corporate,West,Office Supplies,Storage,397.09,5,0.0,71.39,2022,10,2022-10,17.98
ORD-1345,2021-02-08,Second Class,Consumer,West,Furniture,Chairs,356.4,1,0.0,30.18,2021,2,2021-02,8.47
ORD-1346,2021-10-23,Standard Class,Consumer,West,Furniture,Tables,1991.45,3,0.1,-305.88,2021,10,2021-10,-15.36
ORD-1347,2022-10-01,First Class,Consumer,Central,Technology,Copiers,5645.43,3,0.0,1677.86,2022,10,2022-10,29.72
ORD-1348,2022-11-22,Standard Class,Corporate,East,Furniture,Bookcases,1036.56,6,0.4,-295.35,2022,11,2022-11,-28.49
ORD-1349,2022-07-22,First Class,Home Office,East,Technology,Copiers,5497.43,3,0.0,1456.29,2022,7,2022-07,26.49
ORD-1350,2021-04-02,Standard Class,Corporate,Central,Furniture,Furnishings,229.92,2,0.0,40.61,2021,4,2021-04,17.66
ORD-1351,2021-03-29,Standard Class,Consumer,West,Technology,Copiers,6098.55,4,0.0,1785.52,2021,3,2021-03,29.28
ORD-1352,2022-10-07,Standard Class,Consumer,West,Furniture,Tables,539.47,1,0.1,-73.96,2022,10,2022-10,-13.71
ORD-1353,2021-05-20,Standard Class,Corporate,Central,Office Supplies,Storage,303.09,4,0.0,41.01,2021,5,2021-05,13.53
ORD-1354,2022-06-28,Standard Class,Corporate,Central,Technology,Copiers,17223.83,7,0.0,4672.23,2022,6,2022-06,27.13
ORD-1355,2023-10-27,First Class,Consumer,East,Office Supplies,Binders,134.42,3,0.0,27.06,2023,10,2023-10,20.13
ORD-1356,2023-04-05,Second Class,Home Office,Central,Office Supplies,Appliances,1262.67,7,0.0,139.42,2023,4,2023-04,11.04
ORD-1357,2022-08-20,Standard Class,Consumer,West,Office Supplies,Storage,160.85,2,0.2,-3.57,2022,8,2022-08,-2.22
ORD-1358,2023-09-01,First Class,Consumer,East,Furniture,Tables,1232.39,2,0.0,-119.12,2023,9,2023-09,-9.67
ORD-1359,2021-05-27,Standard Class,Consumer,East,Office Supplies,Paper,143.42,6,0.4,-9.04,2021,5,2021-05,-6.3
ORD-1360,2021-06-24,Second Class,Home Office,East,Furniture,Tables,1066.24,2,0.0,-90.93,2021,6,2021-06,-8.53
ORD-1361,2021-09-02,Second Class,Home Office,South,Office Supplies,Appliances,748.84,5,0.0,83.51,2021,9,2021-09,11.15
ORD-1362,2023-04-01,Second Class,Corporate,West,Furniture,Chairs,199.55,1,0.2,-25.11,2023,4,2023-04,-12.58
ORD-1363,2021-01-25,Second Class,Consumer,East,Furniture,Chairs,2026.77,6,0.0,162.48,2021,1,2021-01,8.02
ORD-1364,2022-12-19,Standard Class,Consumer,Central,Office Supplies,Storage,310.65,5,0.3,-20.83,2022,12,2022-12,-6.71
ORD-1365,2022-01-19,Standard Class,Corporate,East,Technology,Laptops,1344.39,2,0.3,-143.36,2022,1,2022-01,-10.66
ORD-1366,2021-03-23,Same Day,Corporate,East,Office Supplies,Appliances,338.99,2,0.5,-107.16,2021,3,2021-03,-31.61
ORD-1367,2021-02-09,Standard Class,Consumer,South,Technology,Accessories,286.71,3,0.0,60.83,2021,2,2021-02,21.22
ORD-1368,2023-12-22,Standard Class,Consumer,West,Furniture,Furnishings,86.51,1,0.0,13.47,2023,12,2023-12,15.57
ORD-1369,2023-03-18,Standard Class,Corporate,West,Technology,Copiers,4431.42,2,0.0,1162.96,2023,3,2023-03,26.24
ORD-1370,2023-07-14,First Class,Consumer,Central,Furniture,Furnishings,240.44,2,0.2,6.21,2023,7,2023-07,2.58
ORD-1371,2023-04-24,Second Class,Corporate,Central,Office Supplies,Binders,69.33,2,0.1,7.85,2023,4,2023-04,11.32
ORD-1372,2022-12-17,Standard Class,Consumer,East,Technology,Phones,949.45,2,0.0,89.84,2022,12,2022-12,9.46
ORD-1373,2022-01-19,Same Day,Consumer,Central,Furniture,Tables,4620.14,6,0.0,-247.9,2022,1,2022-01,-5.37
ORD-1374,2023-07-12,Standard Class,Home Office,Central,Furniture,Chairs,1429.83,4,0.0,109.54,2023,7,2023-07,7.66
ORD-1375,2021-12-06,Standard Class,Consumer,Central,Furniture,Bookcases,579.91,4,0.0,16.14,2021,12,2021-12,2.78
ORD-1376,2022-11-21,Standard Class,Consumer,West,Furniture,Furnishings,540.16,6,0.0,97.69,2022,11,2022-11,18.09
ORD-1377,2021-11-27,First Class,Home Office,Central,Furniture,Chairs,309.03,1,0.0,11.03,2021,11,2021-11,3.57
ORD-1378,2021-12-31,Second Class,Corporate,South,Furniture,Bookcases,469.29,3,0.0,11.58,2021,12,2021-12,2.47
ORD-1379,2022-05-23,Standard Class,Home Office,West,Technology,Accessories,344.97,5,0.0,81.37,2022,5,2022-05,23.59
ORD-1380,2022-05-30,Standard Class,Consumer,Central,Office Supplies,Appliances,1044.08,5,0.0,109.48,2022,5,2022-05,10.49
ORD-1381,2023-12-08,Standard Class,Corporate,South,Office Supplies,Storage,294.27,3,0.0,41.87,2023,12,2023-12,14.23
ORD-1382,2021-06-19,Same Day,Home Office,Central,Office Supplies,Binders,190.11,4,0.0,43.15,2021,6,2021-06,22.7
ORD-1383,2021-10-04,First Class,Consumer,South,Furniture,Tables,2730.65,4,0.1,-404.61,2021,10,2021-10,-14.82
ORD-1384,2021-07-12,First Class,Corporate,Central,Technology,Accessories,472.03,7,0.0,106.1,2021,7,2021-07,22.48
ORD-1385,2022-01-10,Second Class,Consumer,East,Office Supplies,Paper,99.94,3,0.2,10.81,2022,1,2022-01,10.82
ORD-1386,2023-03-16,First Class,Home Office,South,Furniture,Furnishings,80.45,1,0.4,-10.86,2023,3,2023-03,-13.5
ORD-1387,2023-09-13,Standard Class,Corporate,East,Furniture,Tables,5229.79,6,0.0,-498.0,2023,9,2023-09,-9.52
ORD-1388,2023-08-02,First Class,Home Office,Central,Furniture,Furnishings,328.37,3,0.0,65.07,2023,8,2023-08,19.82
ORD-1389,2023-04-05,Second Class,Corporate,South,Technology,Laptops,8146.98,7,0.0,1060.06,2023,4,2023-04,13.01
ORD-1390,2023-07-14,First Class,Corporate,West,Office Supplies,Binders,114.06,3,0.2,3.99,2023,7,2023-07,3.5
ORD-1391,2022-07-18,Standard Class,Consumer,West,Furniture,Tables,3654.07,7,0.5,-1697.11,2022,7,2022-07,-46.44
ORD-1392,2021-07-11,Standard Class,Consumer,South,Furniture,Furnishings,388.24,5,0.0,64.21,2021,7,2021-07,16.54
ORD-1393,2021-06-15,Standard Class,Home Office,East,Office Supplies,Appliances,1557.6,7,0.0,118.25,2021,6,2021-06,7.59
ORD-1394,2022-05-01,Standard Class,Corporate,Central,Office Supplies,Paper,59.02,2,0.0,15.19,2022,5,2022-05,25.74
ORD-1395,2023-04-05,Same Day,Consumer,West,Furniture,Chairs,1450.17,7,0.0,83.39,2023,4,2023-04,5.75
ORD-1396,2021-04-16,Second Class,Home Office,Central,Furniture,Bookcases,921.66,7,0.0,31.11,2021,4,2021-04,3.38
ORD-1397,2021-07-20,Standard Class,Consumer,Central,Office Supplies,Paper,213.97,7,0.1,38.4,2021,7,2021-07,17.95
ORD-1398,2021-12-11,Standard Class,Consumer,West,Office Supplies,Appliances,1279.02,6,0.3,-154.67,2021,12,2021-12,-12.09
ORD-1399,2023-04-25,Second Class,Consumer,East,Office Supplies,Appliances,383.45,3,0.0,31.1,2023,4,2023-04,8.11
ORD-1400,2022-08-31,First Class,Consumer,West,Technology,Phones,2483.17,5,0.0,278.79,2022,8,2022-08,11.23
ORD-1401,2023-04-07,Standard Class,Consumer,Central,Technology,Laptops,6937.91,7,0.0,1174.67,2023,4,2023-04,16.93
ORD-1402,2022-01-23,Standard Class,Home Office,West,Technology,Phones,2556.98,5,0.0,238.34,2022,1,2022-01,9.32
